Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2012-01-06,ORD,13,8,3,2,0,-2,70,58,46,1009,1006,1004,16,16,16,32,13,40.0,0.00,7,,257
2012-01-07,ORD,7,2,-2,-2,-3,-5,78,66,53,1024,1017,1009,16,16,16,26,11,32.0,0.00,2,,296
2012-01-08,ORD,6,1,-4,-2,-4,-7,85,70,54,1028,1027,1025,16,16,13,14,4,21.0,0.00,4,,256
2012-01-09,ORD,8,2,-4,-2,-3,-4,92,69,45,1025,1019,1014,16,14,10,39,18,52.0,0.00,2,,241
2012-01-10,ORD,11,4,-4,0,-2,-5,92,68,44,1018,1014,1009,16,16,16,26,9,35.0,0.00,0,,204
2012-01-11,ORD,12,5,-3,0,-2,-4,85,63,41,1008,1003,999,16,16,16,16,4,35.0,0.00,3,,38
2012-01-12,ORD,3,-2,-7,-1,-4,-10,92,84,75,1001,998,994,14,5,0,37,19,47.0,8.89,7,Fog-Snow,300
2012-01-13,ORD,-6,-7,-8,-10,-11,-12,80,74,67,1018,1010,1001,16,12,3,32,20,39.0,0.25,8,Snow,287
2012-01-14,ORD,-7,-10,-13,-12,-13,-14,80,68,56,1025,1021,1017,16,14,8,16,8,23.0,T,7,Snow,264
2012-01-15,ORD,-1,-8,-15,-6,-10,-16,80,74,67,1029,1025,1017,16,15,13,35,17,45.0,T,4,Snow,173
2012-01-16,ORD,7,3,-1,3,0,-6,86,74,62,1016,1009,1006,16,15,10,37,16,50.0,1.02,6,Rain,195
2012-01-17,ORD,4,-2,-8,3,-3,-14,92,77,62,1025,1009,1001,16,8,1,45,24,58.0,4.06,7,Rain-Snow,341
2012-01-18,ORD,-3,-8,-12,-8,-12,-16,76,65,54,1026,1021,1011,16,16,16,37,17,47.0,0.00,3,,223
2012-01-19,ORD,-2,-8,-15,-6,-15,-24,81,62,42,1024,1015,1008,16,13,3,37,20,48.0,0.25,5,Snow,288
2012-01-20,ORD,-4,-9,-15,-7,-13,-24,88,67,45,1025,1021,1017,16,6,0,19,8,35.0,13.72,7,Fog-Snow,19
2012-01-21,ORD,-4,-6,-9,-8,-11,-13,84,73,62,1025,1023,1019,16,16,11,24,12,37.0,T,7,Snow,15
2012-01-22,ORD,4,-2,-9,3,-2,-12,96,85,74,1020,1009,998,16,4,0,34,21,39.0,8.13,8,Fog-Rain-Snow-Thunderstorm,155
2012-01-23,ORD,8,3,-1,6,1,-6,92,81,69,1013,1000,993,16,11,4,48,27,69.0,7.37,8,Rain-Snow-Thunderstorm,232
2012-01-24,ORD,3,-1,-4,-4,-6,-7,78,69,59,1028,1022,1013,16,16,14,34,14,42.0,0.00,5,,273
2012-01-25,ORD,2,-2,-6,-2,-4,-7,88,79,70,1028,1024,1019,13,9,6,19,7,23.0,0.00,7,,156
2012-01-26,ORD,3,2,0,2,0,-2,92,87,82,1017,1009,1004,10,5,1,24,7,32.0,T,8,,19
2012-01-27,ORD,6,4,1,-1,-3,-6,89,66,43,1015,1011,1004,16,13,3,29,14,37.0,1.02,6,Snow,281
2012-01-28,ORD,1,-1,-3,-1,-4,-8,89,74,58,1020,1014,1009,16,12,2,45,24,58.0,1.27,4,Snow,248
2012-01-29,ORD,-1,-3,-6,-3,-7,-11,75,65,55,1024,1018,1013,16,13,2,39,17,50.0,T,5,Snow,270
2012-01-30,ORD,12,3,-6,3,-2,-9,74,63,52,1024,1014,1009,16,16,16,40,20,52.0,0.00,6,,192
2012-01-31,ORD,14,10,6,8,5,2,83,71,59,1012,1010,1008,16,16,16,39,24,56.0,0.00,4,,225
2012-02-01,ORD,9,4,0,2,1,-1,85,71,56,1022,1019,1013,16,14,8,23,8,29.0,0.00,5,,335
2012-02-02,ORD,6,3,-1,2,0,-2,92,81,70,1031,1026,1021,16,8,3,16,6,27.0,0.00,7,,279
2012-02-03,ORD,4,2,1,0,-1,-1,89,80,70,1033,1030,1028,16,10,6,24,12,39.0,0.00,8,,62
2012-02-04,ORD,6,2,-2,0,-1,-3,85,76,67,1028,1025,1022,16,12,8,26,15,47.0,0.00,6,,56
2012-02-05,ORD,7,3,-2,0,-2,-4,85,69,53,1027,1025,1022,16,16,11,23,9,52.0,0.00,4,,15
2012-02-06,ORD,1,0,-1,-2,-3,-4,92,84,75,1023,1022,1020,13,9,2,27,17,35.0,0.00,7,,260
2012-02-07,ORD,2,1,-2,-1,-3,-7,85,76,66,1029,1027,1023,16,12,1,39,19,53.0,0.25,8,Snow,7
2012-02-08,ORD,3,-1,-4,-7,-8,-11,81,60,38,1030,1028,1026,16,16,16,21,13,27.0,0.00,5,,302
2012-02-09,ORD,2,-2,-6,-5,-8,-9,84,66,47,1026,1023,1019,16,15,11,29,16,39.0,0.00,2,,245
2012-02-10,ORD,2,-4,-10,-1,-6,-17,89,74,59,1023,1015,1012,16,7,0,45,24,61.0,4.83,8,Fog-Snow,304
2012-02-11,ORD,-7,-9,-12,-17,-17,-19,66,56,45,1029,1028,1024,16,16,16,45,24,56.0,0.00,1,,311
2012-02-12,ORD,2,-3,-9,-10,-14,-18,59,49,38,1028,1026,1024,16,16,16,32,19,37.0,0.00,0,,278
2012-02-13,ORD,2,-3,-9,-3,-8,-14,85,63,40,1024,1017,1011,16,13,2,34,14,40.0,0.76,7,Snow,193
2012-02-14,ORD,2,1,-2,-2,-3,-4,92,81,70,1017,1012,1009,16,13,5,24,13,32.0,T,8,Snow,227
2012-02-15,ORD,6,3,-1,3,1,-2,92,81,70,1019,1017,1014,16,11,6,27,14,35.0,4.06,7,Rain,189
2012-02-16,ORD,8,5,1,3,-1,-7,92,65,37,1020,1017,1014,16,11,5,32,15,40.0,0.51,5,Rain,281
2012-02-17,ORD,9,4,-2,0,-3,-6,78,60,42,1022,1019,1015,16,16,16,35,14,47.0,0.00,3,,238
2012-02-18,ORD,4,1,-3,-3,-6,-8,75,60,44,1024,1022,1017,16,16,14,26,13,40.0,0.00,2,,10
2012-02-19,ORD,3,-1,-4,-5,-7,-8,81,63,44,1024,1023,1022,16,16,16,23,9,37.0,0.00,3,,60
2012-02-20,ORD,7,1,-6,-4,-6,-8,88,63,37,1027,1022,1013,16,16,16,32,16,39.0,0.00,5,,154
2012-02-21,ORD,5,3,1,2,0,-4,96,75,54,1011,1005,1003,16,11,2,42,19,58.0,1.52,7,Rain-Snow,213
2012-02-22,ORD,7,3,-2,2,0,-3,89,77,64,1005,1000,996,16,15,6,19,10,27.0,0.25,7,Rain-Snow,227
2012-02-23,ORD,4,2,-2,1,0,-2,96,86,76,1002,999,998,16,6,2,26,12,42.0,8.38,8,Fog-Rain-Snow,75
2012-02-24,ORD,2,-1,-3,0,-3,-9,96,80,63,1014,1003,995,16,7,1,39,26,53.0,13.72,8,Snow,322
2012-02-25,ORD,-3,-6,-9,-9,-10,-11,74,65,55,1027,1022,1014,16,16,16,32,17,40.0,0.00,2,,276
2012-02-26,ORD,12,2,-8,-1,-5,-11,84,63,41,1027,1020,1015,16,16,14,45,22,60.0,0.00,1,,178
2012-02-27,ORD,4,1,-4,-4,-6,-7,75,61,46,1032,1027,1019,16,16,16,42,18,53.0,0.00,2,,277
2012-02-28,ORD,7,1,-5,2,-3,-7,81,63,45,1032,1024,1009,16,14,5,32,14,37.0,2.79,7,Rain,134
2012-02-29,ORD,15,8,2,11,3,-1,93,67,40,1008,1001,995,16,9,1,60,29,77.0,4.57,6,Fog-Rain-Snow,207
2012-03-01,ORD,4,3,2,0,-1,-2,89,80,70,1011,1008,1003,16,16,14,27,11,39.0,T,8,,250
2012-03-02,ORD,4,3,1,2,0,-2,92,84,76,1008,998,991,16,11,2,45,23,60.0,4.83,7,Rain-Snow,355
2012-03-03,ORD,2,1,-1,-2,-5,-7,82,72,61,1010,1006,1001,16,16,13,40,26,56.0,T,8,Snow,276
2012-03-04,ORD,0,-2,-3,-4,-6,-7,85,74,63,1016,1012,1009,16,13,4,24,14,29.0,T,8,Snow,294
2012-03-05,ORD,3,-2,-6,-4,-7,-9,77,61,44,1028,1025,1017,16,16,16,27,14,37.0,0.00,3,,250
2012-03-06,ORD,20,10,-1,3,-1,-5,72,52,32,1024,1016,1011,16,16,16,60,34,79.0,0.00,2,,194
2012-03-07,ORD,20,16,12,10,6,0,60,51,41,1015,1012,1008,16,16,16,61,43,82.0,0.00,7,,202
2012-03-08,ORD,17,10,3,12,1,-7,89,64,39,1023,1016,1007,16,13,5,56,24,76.0,7.11,5,Rain,285
2012-03-09,ORD,4,1,-2,-4,-12,-15,63,43,23,1034,1031,1023,16,16,16,39,20,50.0,0.00,1,,334
2012-03-10,ORD,16,7,-3,-2,-6,-9,69,48,27,1033,1027,1022,16,16,16,48,25,61.0,0.00,2,,195
2012-03-11,ORD,21,13,5,7,-1,-3,55,38,21,1025,1022,1016,16,16,16,40,19,50.0,T,5,Rain,193
2012-03-12,ORD,18,15,11,13,11,7,93,78,63,1016,1011,1007,16,13,5,52,24,72.0,4.83,7,Rain,209
2012-03-13,ORD,21,15,9,9,2,-3,83,52,20,1019,1017,1013,16,16,16,21,10,26.0,0.00,2,,251
2012-03-14,ORD,27,18,8,14,11,1,77,60,42,1017,1015,1012,16,16,16,40,18,52.0,0.00,2,,202
2012-03-15,ORD,27,18,9,16,13,7,86,63,39,1016,1014,1013,16,16,14,26,14,39.0,0.00,3,,232
2012-03-16,ORD,28,18,8,15,10,6,86,61,36,1019,1017,1015,16,15,11,29,11,37.0,0.00,2,,171
2012-03-17,ORD,28,21,14,14,12,11,84,60,36,1019,1016,1014,16,16,16,34,17,42.0,0.00,4,Thunderstorm,173
2012-03-18,ORD,27,21,14,15,13,11,80,58,36,1018,1015,1014,16,16,16,29,17,35.0,0.00,4,,187
2012-03-19,ORD,26,21,16,17,15,12,90,70,49,1016,1014,1012,16,16,11,42,17,53.0,0.76,6,Rain,170
2012-03-20,ORD,29,23,17,13,11,9,67,48,29,1017,1015,1013,16,16,16,47,22,60.0,0.00,3,,183
2012-03-21,ORD,31,23,16,13,12,11,73,53,32,1019,1017,1016,16,16,14,32,14,40.0,0.00,3,,174
2012-03-22,ORD,28,22,16,17,13,11,81,61,40,1019,1017,1016,16,15,10,37,10,48.0,4.06,5,Rain,154
2012-03-23,ORD,17,15,13,16,14,9,97,85,72,1016,1012,1009,16,9,0,32,9,39.0,31.75,7,Fog-Rain,59
2012-03-24,ORD,16,13,11,13,11,9,100,89,78,1014,1011,1008,16,5,0,21,9,34.0,0.00,8,Fog,25
2012-03-25,ORD,22,14,6,13,9,2,96,77,57,1022,1017,1014,16,12,4,35,14,53.0,0.00,6,,30
2012-03-26,ORD,8,6,3,2,-2,-3,76,61,45,1029,1027,1022,16,16,16,39,25,53.0,T,6,,50
2012-03-27,ORD,23,14,4,10,1,-8,56,44,31,1024,1016,1008,16,16,16,47,30,64.0,0.00,6,,175
2012-03-28,ORD,20,14,7,12,6,1,78,59,40,1017,1012,1008,16,16,16,40,20,53.0,0.00,1,,297
2012-03-29,ORD,9,7,4,2,1,-1,85,70,54,1022,1019,1016,16,16,16,29,15,48.0,0.00,4,,48
2012-03-30,ORD,12,8,4,7,4,2,85,76,66,1014,1009,1007,16,11,2,27,16,37.0,14.73,8,Rain-Thunderstorm,65
2012-03-31,ORD,10,7,4,3,2,1,85,73,61,1016,1014,1010,16,15,11,24,13,45.0,0.00,7,,76
2012-04-01,ORD,14,10,6,9,6,3,83,75,66,1009,1007,1006,16,10,5,27,15,42.0,1.52,6,Rain-Thunderstorm,57
2012-04-02,ORD,17,13,8,6,4,2,82,61,39,1014,1012,1009,16,14,8,34,19,45.0,0.00,1,,91
2012-04-03,ORD,21,15,9,9,5,2,77,62,46,1014,1012,1010,16,16,16,37,18,63.0,0.00,4,,52
2012-04-04,ORD,14,11,8,3,-1,-4,66,51,35,1016,1014,1013,16,16,16,40,25,53.0,0.00,5,,41
2012-04-05,ORD,9,7,3,1,-1,-2,73,61,49,1022,1018,1014,16,16,16,37,25,53.0,0.00,4,,33
2012-04-06,ORD,12,6,1,0,-2,-5,82,59,35,1027,1025,1022,16,16,16,32,13,45.0,0.00,0,,61
2012-04-07,ORD,19,11,1,7,0,-2,82,54,26,1026,1023,1020,16,16,16,37,13,52.0,T,4,Rain,201
2012-04-08,ORD,19,13,7,7,0,-6,82,51,19,1025,1022,1019,16,16,16,45,19,61.0,T,2,Rain,299
2012-04-09,ORD,17,11,5,4,-3,-8,76,48,19,1018,1015,1013,16,16,16,50,24,72.0,T,2,Rain,292
2012-04-10,ORD,8,4,1,-6,-8,-9,52,42,31,1021,1019,1017,16,16,16,39,19,48.0,0.00,3,,334
2012-04-11,ORD,12,6,0,-1,-4,-7,76,56,35,1026,1024,1021,16,16,16,24,13,39.0,0.00,1,,20
2012-04-12,ORD,17,9,0,-1,-2,-3,76,51,25,1026,1023,1021,16,16,16,26,8,32.0,0.00,2,,142
2012-04-13,ORD,19,12,4,6,0,-3,62,43,24,1023,1020,1016,16,16,16,42,20,53.0,0.00,7,,169
2012-04-14,ORD,19,16,12,14,10,6,90,76,61,1017,1013,1008,16,16,10,26,13,32.0,4.06,8,Rain,195
2012-04-15,ORD,25,21,16,17,16,14,90,75,60,1008,1005,1001,16,13,4,58,28,76.0,17.02,8,Rain-Thunderstorm,174
2012-04-16,ORD,19,13,6,16,7,2,81,66,51,1023,1009,999,16,16,14,58,31,77.0,0.25,5,,240
2012-04-17,ORD,14,9,4,3,2,1,79,63,47,1029,1027,1024,16,16,16,24,11,35.0,0.00,2,,64
2012-04-18,ORD,23,13,4,12,6,0,82,61,40,1026,1019,1013,16,16,16,39,17,53.0,0.25,4,Rain,193
2012-04-19,ORD,16,12,7,10,7,4,89,76,62,1015,1012,1007,16,16,16,29,15,42.0,T,7,,57
2012-04-20,ORD,8,7,6,6,4,1,92,76,60,1016,1010,1004,16,15,8,42,21,56.0,0.51,7,Rain,14
2012-04-21,ORD,12,7,2,2,-1,-6,82,58,34,1018,1017,1016,16,16,16,24,14,39.0,0.00,5,,29
2012-04-22,ORD,12,8,5,2,-3,-7,76,52,28,1019,1018,1015,16,16,16,40,21,61.0,0.00,5,,32
2012-04-23,ORD,16,10,4,-2,-6,-10,50,36,22,1019,1015,1009,16,16,16,40,15,50.0,0.00,2,,6
2012-04-24,ORD,19,11,3,1,-4,-7,55,38,20,1009,1007,1005,16,16,16,24,10,35.0,0.00,4,,267
2012-04-25,ORD,16,12,8,11,7,1,89,68,46,1008,1005,1003,16,15,10,23,11,32.0,2.54,7,Rain,99
2012-04-26,ORD,13,8,4,8,4,-3,93,71,49,1022,1013,1003,16,14,10,37,19,50.0,0.00,3,,16
2012-04-27,ORD,12,7,2,0,-4,-10,76,48,20,1026,1023,1020,16,16,16,34,17,48.0,0.25,5,,66
2012-04-28,ORD,10,9,7,4,3,0,83,70,56,1023,1020,1016,16,15,8,35,23,50.0,6.35,7,Rain-Thunderstorm,82
2012-04-29,ORD,14,10,6,9,4,1,89,66,43,1025,1022,1017,16,16,8,27,17,42.0,9.14,7,Rain,72
2012-04-30,ORD,17,13,10,13,10,6,86,79,71,1017,1014,1012,16,10,2,23,8,27.0,T,8,Rain,328
2012-05-01,ORD,18,14,9,14,12,8,90,77,63,1016,1013,1010,16,10,3,26,12,34.0,2.29,8,Rain,120
2012-05-02,ORD,27,21,14,18,15,13,97,73,49,1013,1010,1007,16,10,0,42,16,56.0,0.00,6,Fog,178
2012-05-03,ORD,30,24,19,21,19,17,87,71,55,1012,1011,1010,16,14,3,39,19,50.0,34.04,7,Rain-Hail-Thunderstorm,206
2012-05-04,ORD,23,18,13,19,13,10,90,79,67,1016,1014,1009,16,14,3,39,15,50.0,7.11,8,Rain-Thunderstorm,41
2012-05-05,ORD,16,13,11,13,11,10,100,88,75,1018,1016,1014,16,6,1,26,13,40.0,T,8,Rain,34
2012-05-06,ORD,21,16,11,14,12,9,93,73,53,1016,1014,1010,16,13,1,27,14,45.0,20.32,7,Rain-Thunderstorm,63
2012-05-07,ORD,18,14,11,14,13,11,100,86,72,1012,1011,1009,16,8,1,23,9,29.0,11.94,7,Fog-Rain-Thunderstorm,335
2012-05-08,ORD,21,16,11,11,8,6,96,67,37,1012,1011,1010,16,13,0,29,14,40.0,0.00,4,Fog,269
2012-05-09,ORD,16,12,8,9,7,3,80,67,54,1014,1013,1011,16,16,8,27,12,56.0,1.52,4,Rain,358
2012-05-10,ORD,19,14,8,7,1,-4,86,54,22,1018,1016,1013,16,16,16,23,12,45.0,0.00,0,,41
2012-05-11,ORD,26,16,6,7,4,0,70,49,27,1020,1019,1017,16,16,16,34,15,42.0,0.00,3,,197
2012-05-12,ORD,21,16,12,9,6,-1,72,54,36,1025,1023,1019,16,16,16,34,15,48.0,0.76,8,Rain,30
2012-05-13,ORD,22,16,10,3,-1,-6,54,36,17,1025,1023,1020,16,16,16,26,13,45.0,0.00,3,,30
2012-05-14,ORD,28,17,6,6,2,0,71,44,17,1020,1018,1015,16,16,16,24,8,32.0,0.00,1,,210
2012-05-15,ORD,30,22,14,15,7,3,68,46,23,1015,1012,1009,16,15,6,42,20,56.0,1.27,4,Rain-Thunderstorm,242
2012-05-16,ORD,18,14,10,8,1,-2,67,47,27,1021,1019,1014,16,16,16,37,17,52.0,0.00,3,,51
2012-05-17,ORD,23,16,7,6,3,1,71,48,25,1022,1020,1017,16,16,16,24,9,32.0,0.00,2,,105
2012-05-18,ORD,29,21,12,7,6,3,71,46,20,1019,1017,1014,16,16,16,24,15,32.0,0.00,2,,162
2012-05-19,ORD,33,24,15,16,11,6,64,45,25,1017,1016,1014,16,16,16,27,15,42.0,0.00,1,,171
2012-05-20,ORD,34,26,18,17,14,11,73,50,26,1018,1015,1013,16,15,6,39,19,53.0,3.56,5,Rain-Thunderstorm,219
2012-05-21,ORD,19,16,12,12,7,4,72,56,40,1022,1020,1017,16,16,16,40,20,60.0,0.00,5,Rain,5
2012-05-22,ORD,22,16,10,6,4,2,74,54,33,1019,1017,1013,16,16,16,21,12,40.0,0.00,1,,42
2012-05-23,ORD,28,18,8,9,5,1,86,53,19,1013,1011,1007,16,16,16,27,11,34.0,0.00,4,,159
2012-05-24,ORD,32,25,18,15,12,9,63,45,27,1008,1005,1001,16,16,16,50,28,66.0,0.00,4,,179
2012-05-25,ORD,28,23,18,17,10,6,73,52,31,1019,1014,1004,16,16,16,37,16,48.0,0.00,5,,42
2012-05-26,ORD,30,23,16,15,12,8,68,56,43,1023,1020,1016,16,16,16,35,18,52.0,T,7,Rain,67
2012-05-27,ORD,36,29,21,19,16,12,68,46,24,1016,1012,1009,16,16,16,34,16,42.0,0.00,3,,175
2012-05-28,ORD,35,30,25,18,16,13,60,43,26,1009,1007,1004,16,16,16,45,23,61.0,T,5,,218
2012-05-29,ORD,29,23,16,14,8,2,58,38,18,1011,1009,1007,16,16,16,45,20,63.0,0.00,3,,284
2012-05-30,ORD,21,17,12,9,7,6,72,55,37,1015,1013,1011,16,16,16,27,15,29.0,0.00,4,,340
2012-05-31,ORD,12,11,8,9,7,5,89,78,66,1017,1014,1012,16,13,6,29,18,52.0,28.45,8,Rain,36
2012-06-01,ORD,18,14,9,9,7,3,89,63,37,1011,1009,1008,16,16,14,32,16,47.0,0.25,7,Rain,11
2012-06-02,ORD,24,17,9,12,7,4,80,56,31,1009,1007,1006,16,16,16,32,17,47.0,0.00,1,,261
2012-06-03,ORD,27,21,14,12,9,7,86,58,30,1010,1009,1008,16,16,14,29,16,40.0,T,4,,279
2012-06-04,ORD,24,19,15,11,8,6,63,48,33,1014,1012,1009,16,16,16,24,13,40.0,T,3,,30
2012-06-05,ORD,21,18,14,12,9,7,80,60,40,1017,1016,1013,16,16,16,29,15,42.0,0.00,1,,41
2012-06-06,ORD,24,18,11,11,8,6,83,57,31,1019,1018,1017,16,16,16,24,10,52.0,0.00,1,,30
2012-06-07,ORD,28,20,12,8,7,4,72,49,26,1021,1019,1018,16,16,16,23,7,29.0,0.00,1,,93
2012-06-08,ORD,31,22,12,11,9,7,72,49,26,1019,1016,1012,16,16,16,23,12,29.0,0.00,2,,247
2012-06-09,ORD,32,26,18,11,10,8,58,41,24,1014,1012,1010,16,16,16,27,16,52.0,0.00,0,,217
2012-06-10,ORD,34,27,19,16,13,11,61,43,24,1014,1013,1011,16,16,16,42,20,56.0,0.00,3,,188
2012-06-11,ORD,32,27,21,19,17,14,68,55,42,1012,1010,1008,16,16,16,32,18,39.0,T,5,Rain,220
2012-06-12,ORD,26,21,15,13,8,6,65,48,31,1021,1016,1011,16,16,16,29,17,53.0,0.00,0,,334
2012-06-13,ORD,22,17,12,11,7,2,83,56,28,1023,1021,1020,16,16,16,23,12,32.0,0.00,5,,79
2012-06-14,ORD,31,22,13,11,9,7,80,54,27,1021,1019,1016,16,16,16,29,14,40.0,0.00,4,,125
2012-06-15,ORD,34,25,15,11,9,7,60,40,20,1019,1017,1016,16,16,16,32,16,45.0,0.00,4,,162
2012-06-16,ORD,34,28,21,19,16,10,90,62,33,1017,1014,1010,16,16,8,48,18,60.0,7.87,7,Rain-Thunderstorm,200
2012-06-17,ORD,31,26,21,19,16,11,90,60,30,1014,1011,1009,16,14,8,24,11,32.0,2.79,5,Rain,227
2012-06-18,ORD,34,28,21,20,18,16,74,54,33,1010,1007,1004,16,16,16,58,28,72.0,0.00,4,,206
2012-06-19,ORD,35,31,26,20,18,17,62,51,39,1014,1012,1009,16,16,16,37,25,56.0,0.00,1,,208
2012-06-20,ORD,35,30,25,19,17,14,56,46,36,1016,1014,1011,16,16,16,42,25,52.0,0.00,1,,207
2012-06-21,ORD,29,26,21,19,15,11,64,48,32,1014,1012,1011,16,16,16,32,16,61.0,0.25,4,Rain,264
2012-06-22,ORD,31,24,18,13,11,8,73,50,27,1016,1015,1014,16,16,16,24,11,34.0,0.00,1,,320
2012-06-23,ORD,31,24,17,16,13,9,78,54,30,1017,1016,1015,16,16,16,23,9,35.0,0.00,6,,66
2012-06-24,ORD,34,27,18,17,14,12,78,54,30,1016,1014,1012,16,16,16,29,11,50.0,0.00,5,,69
2012-06-25,ORD,24,20,16,15,9,6,70,52,33,1020,1018,1016,16,16,16,35,23,56.0,0.00,2,,33
2012-06-26,ORD,28,21,13,12,9,7,78,53,28,1019,1016,1014,16,16,3,23,8,32.0,0.00,1,,82
2012-06-27,ORD,33,24,14,14,11,8,75,50,25,1015,1012,1007,16,16,16,39,20,50.0,0.00,1,,198
2012-06-28,ORD,38,31,24,25,20,13,85,64,42,1010,1008,1007,16,15,10,37,14,47.0,1.02,4,Rain-Thunderstorm,265
2012-06-29,ORD,31,26,21,23,17,10,70,50,30,1017,1011,1008,16,15,4,39,11,50.0,10.67,6,Rain-Thunderstorm,21
2012-06-30,ORD,33,27,21,22,19,17,93,67,41,1011,1010,1008,16,16,14,21,11,29.0,0.00,5,Rain,238
2012-07-01,ORD,33,27,20,22,19,15,93,66,38,1018,1013,1011,16,14,8,69,9,98.0,T,3,Rain-Thunderstorm,235
2012-07-02,ORD,37,29,22,23,21,17,93,63,33,1015,1014,1012,16,14,8,26,8,34.0,0.00,3,,217
2012-07-03,ORD,36,31,25,22,19,17,65,52,39,1013,1011,1009,16,16,16,27,16,37.0,0.00,4,,250
2012-07-04,ORD,39,33,26,22,21,17,79,54,29,1012,1011,1010,16,16,16,32,15,40.0,0.00,1,,245
2012-07-05,ORD,39,33,26,24,20,17,69,48,27,1015,1012,1011,16,15,2,61,12,84.0,7.11,3,Rain-Thunderstorm,228
2012-07-06,ORD,39,34,28,24,22,19,74,53,31,1014,1013,1012,16,16,16,26,12,35.0,0.00,1,,273
2012-07-07,ORD,37,30,23,22,19,14,69,55,40,1017,1014,1013,16,16,16,32,19,48.0,0.00,4,,356
2012-07-08,ORD,29,25,20,18,13,9,73,51,29,1019,1017,1016,16,16,16,32,19,58.0,0.00,3,,34
2012-07-09,ORD,33,26,19,17,13,11,68,50,32,1018,1017,1016,16,16,16,32,11,52.0,0.00,3,,31
2012-07-10,ORD,28,24,19,18,13,7,79,54,28,1020,1019,1018,16,16,16,26,16,45.0,0.00,4,,39
2012-07-11,ORD,31,24,18,17,14,9,84,57,29,1021,1020,1018,16,16,16,26,13,,0.00,2,,65
2012-07-12,ORD,33,26,19,17,12,10,73,50,26,1020,1018,1017,16,16,16,34,13,40.0,0.00,3,,119
2012-07-13,ORD,34,28,21,21,17,13,87,62,36,1019,1017,1016,16,14,4,58,10,71.0,7.11,5,Rain-Thunderstorm,143
2012-07-14,ORD,32,27,21,21,19,15,87,63,39,1019,1016,1015,16,15,11,32,10,47.0,T,4,,257
2012-07-15,ORD,35,28,22,20,18,16,84,59,33,1017,1016,1015,16,16,16,24,12,47.0,0.00,2,,254
2012-07-16,ORD,36,29,22,21,19,16,84,57,30,1016,1013,1010,16,16,16,29,12,37.0,0.00,2,,233
2012-07-17,ORD,37,32,26,22,19,18,74,54,33,1011,1010,1008,16,16,16,29,16,42.0,0.00,2,,253
2012-07-18,ORD,34,28,22,22,22,20,87,70,52,1016,1012,1010,16,14,2,52,13,69.0,21.59,6,Rain-Thunderstorm,52
2012-07-19,ORD,28,25,22,22,21,19,93,79,65,1014,1012,1010,16,14,3,34,18,45.0,20.32,8,Rain-Thunderstorm,48
2012-07-20,ORD,27,24,20,19,16,11,84,60,36,1019,1017,1014,16,16,16,27,16,52.0,0.00,5,,43
2012-07-21,ORD,31,24,18,19,17,16,81,62,42,1020,1018,1016,16,16,16,19,8,23.0,0.00,5,,246
2012-07-22,ORD,32,26,20,20,19,17,90,68,46,1019,1017,1015,16,16,14,23,10,27.0,T,5,,210
2012-07-23,ORD,36,32,27,24,19,17,70,56,42,1015,1013,1012,16,16,16,29,17,40.0,T,5,Rain,246
2012-07-24,ORD,29,25,21,24,19,13,87,65,42,1018,1014,1012,16,14,1,66,13,93.0,13.72,8,Fog-Rain-Thunderstorm,34
2012-07-25,ORD,37,29,21,23,19,17,79,57,35,1013,1007,1001,16,16,16,40,20,56.0,0.25,4,Rain,190
2012-07-26,ORD,32,26,21,23,21,18,87,66,44,1008,1005,1001,16,14,2,69,15,113.0,18.03,6,Rain-Thunderstorm,241
2012-07-27,ORD,30,24,19,19,18,16,90,67,44,1015,1010,1008,16,16,16,34,14,53.0,0.76,4,,312
2012-07-28,ORD,28,24,19,18,16,14,87,66,45,1020,1019,1016,16,16,16,23,13,40.0,0.00,3,,54
2012-07-29,ORD,29,23,17,17,15,12,84,61,37,1020,1017,1015,16,16,16,23,9,29.0,T,5,Rain,153
2012-07-30,ORD,33,27,21,19,17,13,66,54,41,1015,1013,1011,16,16,16,21,11,27.0,0.00,4,,202
2012-07-31,ORD,29,25,20,21,19,17,90,71,51,1014,1013,1011,16,16,4,42,11,53.0,4.06,5,Rain-Thunderstorm,46
2012-08-01,ORD,32,26,20,19,18,16,90,65,40,1015,1013,1011,16,16,16,14,6,,0.00,2,,217
2012-08-02,ORD,34,27,19,19,17,16,81,60,38,1012,1011,1009,16,16,16,24,10,39.0,0.00,4,,165
2012-08-03,ORD,35,28,22,23,19,15,93,63,32,1012,1011,1010,16,15,10,26,10,37.0,0.00,1,,64
2012-08-04,ORD,34,28,22,23,21,19,93,71,49,1013,1011,1007,16,14,1,66,10,85.0,9.40,5,Rain-Thunderstorm,226
2012-08-05,ORD,29,24,19,21,16,9,93,62,31,1021,1017,1012,16,16,16,27,15,40.0,0.00,2,,310
